,target,node
1778,0.2826210447031844,18697
1779,0.3209136903736485,19049
1780,0.2079458274625061,12512
1781,0.3354795720593408,4036
1782,1.00400292119982,12109
1783,0.7088617519187391,1943
1784,0.4748353867280201,15695
1785,0.620638941286333,26353
1786,0.3090582419483485,23676
1787,0.302327969006888,15860
1788,1.9229742538950267,1854
1789,0.8098701775930949,17615
1790,0.425731886821234,21867
1791,0.4732155400203887,21845
1792,0.4225179520799839,16167
1793,0.2410951611405937,13832
1794,0.2421819657334324,18862
1795,0.2167221238372725,28763
1796,0.2750801503494227,16727
1797,0.2629104971676637,25931
1798,0.179087636841843,2436
1799,0.8554847324176846,2127
1800,0.2059408670331342,12840
1801,0.4610287638113631,20427
1802,0.4332575092495402,18379
1803,0.2766543390790139,6836
1804,0.1867207358898227,10658
1805,0.3963825132324841,19548
1806,0.3784980133108369,23521
1807,2.3157518022571635,1161
1808,0.4236060986245083,6098
1809,0.4941666060045859,3307
1810,0.3206704619783065,21679
1811,0.2180005356124667,27923
1812,1.1013372577238252,27208
1813,0.2072251934799767,4089
1814,1.1221070961612831,29688
1815,0.5941855962913045,1603
1816,2.578992127327288,392
1817,0.3579416098474155,14176
1818,0.2503542574333443,1398
1819,0.8672384549808849,16903
1820,0.2853163301199404,21852
1821,0.2903207718516908,25044
1822,0.6554453549973902,6699
1823,0.2278743164958078,11888
1824,0.1828657974514852,10274
1825,0.2528127289821328,25620
1826,0.222499629533893,3393
1827,0.2066078482047197,21303
1828,2.455297225040509,822
1829,0.2810195473064087,3944
1830,0.2804184076613746,8259
1831,0.2595186863661726,7285
1832,0.8674067822841236,14376
1833,1.3628801748331834,2283
1834,0.3145876756655371,16521
1835,0.2498635059644353,11901
1836,0.3785416903750279,4242
1837,0.2494952234596894,16290
1838,0.4497227359432828,2715
1839,0.2222010813463985,4224
1840,0.4963617888147367,44
1841,0.3369536083890826,20835
1842,0.5950619361220936,17139
1843,0.2536897760863861,29029
1844,0.3226118999762649,3674
1845,0.2763183506193483,28863
1846,0.5087642698932271,27674
1847,0.433525960400004,7996
1848,0.3952030983857966,15840
1849,0.4140307748550521,9456
1850,4.476114692497156,220
1851,0.2231389932077841,13873
1852,1.217480256916719,7405
1853,0.8624872256432046,6621
1854,0.4103170794078301,1742
1855,0.386541500064736,9248
1856,0.4353205095380179,9077
1857,1.0300429795232964,493
1858,0.2881852497735895,7983
1859,0.4958404856335646,26638
1860,0.2922981495643821,17344
1861,0.2536308156288817,23370
1862,1.2387928701963478,1023
1863,0.7313254201758417,4731
1864,0.5913367162609909,14402
1865,1.0781751843551817,10172
1866,0.4004556743303246,1788
1867,0.2811289925611711,27246
1868,0.909536635557584,1733
1869,0.2497122725771873,18825
1870,0.3538923083308887,1640
1871,0.1918434725434334,18089
1872,0.351671210009699,5224
1873,0.4318059186995175,19768
1874,0.2214490465870641,5501
1875,0.5261059135828643,10022
1876,0.8928374270700822,27073
1877,0.3041753105569951,2086
1878,0.4209867034903105,8968
1879,0.436011561931332,5462
1880,0.2091256222090996,22078
1881,0.325225481251754,27137
1882,0.3645753189110745,24004
1883,1.5233012704729902,1897
1884,0.7771028858203807,17828
1885,0.3976358563033576,6707
1886,0.363145974282285,22600
1887,0.5008952953944326,8249
1888,0.2871501443939703,14977
1889,0.2550693954297285,85
1890,0.2939692935633882,25060
1891,0.1917926600014558,26399
1892,0.5318772450880944,23997
1893,0.8929089813608361,24564
1894,0.3171696390201962,4512
1895,0.3578599764844424,11124
1896,0.4857004574588461,6360
1897,0.3112024370148911,27825
1898,0.4020823537644029,8264
1899,0.2129444778645429,21160
1900,0.1926244197340049,20198
1901,0.2670351274521804,12646
1902,0.3911721875574264,7251
1903,0.3380958717034912,9065
1904,0.3624811109778375,16743
1905,0.1956893413614101,17779
1906,0.4105559917052308,24288
1907,0.4455171231754674,6562
1908,0.8008728105029571,8356
1909,0.2593093484082951,8256
1910,0.4490589346740452,12218
1911,0.3959043431527401,25072
1912,0.603772597979461,26123
1913,0.3373866865822739,22660
1914,1.4861019470532657,27462
1915,0.335622147747077,7861
1916,0.170386308820393,27819
1917,0.5062715695534762,3473
1918,0.2731223378329792,24774
1919,0.338824738559933,4029
1920,1.367070514977944,4679
1921,0.3290269107320726,3275
1922,1.102500475499634,1743
1923,0.3157945910831317,13690
1924,0.3204595089072277,5250
1925,2.3489175963891653,26725
1926,0.2734878991440984,7547
1927,0.6500846266311069,1196
1928,1.8063684595129648,4450
1929,0.2744480513499058,23517
1930,0.2050750334263528,22132
1931,0.3666907931575468,5260
1932,0.165523299632021,16408
1933,0.200079849237755,4502
1934,0.2285737068851454,19169
1935,0.2937757300078585,18633
1936,0.1950062088014914,24689
1937,0.2951458895555936,3241
1938,0.2708028059198283,11819
1939,0.3469292155614102,9308
1940,0.5028394713780389,21816
1941,0.2607680492131103,1233
1942,0.3279021142047988,20655
1943,0.2853088095551537,12809
1944,0.6082558128575424,13414
1945,0.2157540683472233,13763
1946,0.6918706476694946,20951
1947,0.3917431886668304,20144
1948,0.2653064251340843,3642
1949,0.2225452317224966,18302
1950,0.2358523274095675,10429
1951,0.3075678222414517,7961
1952,0.334536186744608,17885
1953,0.5106867316146778,26106
1954,0.6772713516377072,224
1955,0.3819858276965017,14468
1956,0.6203550864430665,26832
1957,0.9605199212826744,12970
1958,0.2512876262123163,22503
1959,0.4310194139937484,24375
1960,0.5208960668037135,660
1961,0.3105558642909676,26393
1962,0.2590654745846735,9719
1963,2.016799759635504,3923
1964,0.2618010797402936,20661
1965,4.844230061103129,8028
1966,0.2317879531300791,4946
1967,0.3718673341930971,24547
1968,0.470199942046446,15307
1969,6.91372810000412,620
1970,0.3303356221304013,1072
1971,0.1992756799213283,12716
1972,0.4844248459276866,18082
1973,0.2422948918376554,19163
1974,0.3333416316895429,6609
1975,0.2727503649116998,11590
1976,0.3079091607869762,15817
1977,0.4769381376948715,1412
1978,0.3481828531712433,20654
1979,0.4335785468820934,16660
1980,0.2602209915112753,3432
1981,1.9920247303311232,3683
1982,0.398494641288116,20468
1983,0.4727740496839742,2311
1984,0.3844863012122747,21291
1985,0.2657786595002306,19352
1986,0.415030499965522,358
1987,0.2709070397135021,23477
1988,1.2517823807358743,14838
1989,0.8207540522915625,420
1990,0.2101894215775639,1266
1991,0.2502247142019046,8238
1992,0.3371103017543064,30245
1993,0.2126846315566843,27577
1994,0.3271843644542578,23874
1995,0.3314094590414748,5896
1996,1.1601483355235425,17127
1997,1.5085871719634234,126
1998,0.2100224785535779,13671
1999,0.3512818970645113,25678
2000,0.1799497409618401,26146
2001,0.4255416194518344,2476
2002,0.7299767010935594,8530
2003,0.4660364702691141,9193
2004,1.0345116424424394,6129
2005,0.6428416630749777,24527
2006,0.2029002969656232,18201
2007,0.3813633445575755,4374
2008,0.1729118906373704,21837
2009,0.5754408195874278,20594
2010,0.4515083081418016,6602
2011,0.3906735045893291,26370
2012,0.3526294356199226,18411
2013,0.4141084540958694,18957
2014,0.3127943274668147,22553
2015,0.7095227144443709,1105
2016,0.8380251012747924,2650
2017,0.8106895330146497,24
2018,0.2648321935434687,4925
2019,0.4047143705908725,27744
2020,0.2654436385419556,15902
2021,0.3026588670834266,14928
2022,4.581129878123905,4216
2023,1.2415812641878423,836
2024,0.4085430763446838,20420
2025,0.7219272382816514,26750
2026,0.5495010065307403,2552
2027,0.2993596549308185,4650
2028,0.2600078075136247,4929
2029,0.3434565321358032,897
2030,0.2476771695655429,25908
2031,0.2969585613898999,26238
2032,3.893049905630476,525
2033,0.2210280953298457,6064
2034,0.7021845092047876,17341
2035,0.506762994115107,7679
2036,0.4661249186343861,2910
2037,0.3379582328049225,2302
2038,1.2240867180604658,45
2039,0.400831182626925,12483
2040,1.612353408358402,2008
2041,0.2959559875376439,18649
2042,0.3730909994017277,8338
2043,0.4737681745587868,14801
2044,0.496006769315082,21032
2045,0.2557412278122302,23118
2046,0.7984059730269484,28044
2047,0.281940068609574,14895
2048,0.4145885214317825,22311
2049,1.985446269480792,4328
2050,0.5243181646482341,16574
2051,0.2379927343567264,7554
2052,0.7399156420826986,28624
2053,0.2627077373149374,9413
2054,0.2702608418183804,21761
2055,0.7393179167231595,1529
2056,0.539150082336247,935
2057,0.1704782063207977,18437
2058,0.2954558497128871,4757
2059,0.1759082604025328,22181
2060,0.579247753851509,978
2061,0.3712041772664913,18400
2062,0.5139880226797617,30661
2063,0.693334340358074,23880
2064,0.3293298171879376,16602
2065,0.2032977820600022,25324
2066,0.2373151979475992,3572
2067,0.6441522823281877,9748
2068,0.6553246813813687,27397
2069,0.4465260239918662,23528
2070,1.5675917803962325,705
2071,0.3984829071815982,2090
2072,0.3668743956566284,9172
2073,0.3632744642698143,19686
2074,0.4631590847937107,23245
2075,0.2263895851503737,20166
2076,0.2589993912700193,9045
2077,0.3787888515538082,2753
2078,0.298488967569005,24247
2079,0.4207237826044573,12740
2080,0.242074225102805,14671
2081,1.12465088150962,1865
2082,0.5276372776490533,6564
2083,0.2230996307857191,8564
2084,0.3691184230012779,8866
2085,0.3448022126902229,10069
2086,1.741759586945974,50
2087,0.3311344202299617,25986
2088,0.2015246492310876,24459
2089,0.5229603681163757,24418
2090,0.7625046853772335,26235
2091,0.174619591391267,27390
2092,0.2954891544000128,31056
2093,0.2527089165832905,855
2094,0.2240077028548862,13128
2095,0.218619057085103,1795
2096,0.6740283229397004,18249
2097,0.427283995942862,5432
2098,1.4438604543630096,150
2099,0.3015630403137642,12277
2100,0.5150696805746253,23745
2101,0.2206506487954113,7552
2102,0.3642775208170847,5114
2103,0.2408648053309207,14293
2104,0.4502220204183436,28032
2105,1.8048762363714808,10090
2106,1.052703473012048,23391
2107,0.2773203774623137,6485
2108,0.2576214097000993,22823
2109,0.4132457592009474,6727
2110,0.4560906828421596,5619
2111,0.3736344395728263,1168
2112,0.6829592964554168,11694
2113,0.3645794024287675,26333
2114,0.2231046741228023,17840
2115,1.8999253308431625,813
2116,0.6036562164208038,4644
2117,1.11412956258385,3221
2118,0.212641693073803,7684
2119,0.1963467943911439,14843
2120,0.9501769418074026,7660
2121,0.5419514466548917,25133
2122,0.2441932008243938,471
2123,0.2618103497903587,12526
2124,0.5251528672172185,4891
2125,0.2509656620794659,17370
2126,0.2322573137865848,19081
2127,0.8263317416184367,11251
2128,0.440665947463811,16439
2129,0.3043157617112617,4490
2130,0.7476605499175133,3261
2131,0.3823061641824294,11447
2132,0.3424924603237343,14904
2133,0.2078285508255295,14425
2134,0.3137672077928429,9083
2135,0.286334803592164,14853
2136,0.2040312176711597,13626
2137,0.3259763678715789,3268
2138,0.2356953117386598,26175
2139,0.3078516579133551,14194
2140,0.4171716111330894,9435
2141,0.2249089777547352,16988
2142,0.4994893801864056,9795
2143,0.2298597123283697,12655
2144,0.8075797432319864,27613
2145,0.698267270056979,2114
2146,0.5692150624966941,22871
2147,0.7565188638654508,11504
2148,0.3245134467699235,26886
2149,0.3275323028982989,21686
2150,0.1927347544273133,6174
2151,0.3234210861014147,26902
2152,1.05764167365053,1993
2153,0.2558979716393024,19294
2154,0.2124862755920178,2865
2155,0.2621901819459532,13102
2156,0.2062680361863648,1720
2157,0.4309352054166231,26239
2158,0.2559589523826027,1015
2159,0.407469598593769,6444
2160,0.214226111587504,8252
2161,0.6331629122977157,27643
2162,1.7891371368236924,15677
2163,0.2218717907838749,16825
2164,0.2570753751462953,26196
2165,0.1795095488703572,20195
2166,0.239443504106225,22246
2167,0.2140898525736902,17211
2168,1.259475315211761,2003
2169,0.4438960682072475,8962
2170,0.5153384412256438,2427
2171,0.3838558932844068,1381
2172,6.3940955333141964,382
2173,6.860576373293483,1101
2174,0.23225100132507,29277
2175,0.2215677653468491,8389
2176,0.5900844412615245,10577
2177,0.2168241973486808,21004
2178,0.2749249042995892,14134
2179,0.9918107210092608,17717
2180,0.3105351674155677,5684
2181,0.4601190786785095,13391
2182,0.1726032036603344,6845
2183,0.4558865811644841,5646
2184,0.3227134518658857,20194
2185,0.1990678524744084,7461
2186,0.2970899342556229,3287
2187,0.4047389667181986,1003
2188,0.2203795554683681,27862
2189,0.2995315493215135,2651
2190,0.652155475780257,18352
2191,0.3436412223629954,26429
2192,2.300674285437028,27911
2193,0.2481715179992952,5107
2194,0.3178850958555878,13930
2195,0.7286794845930152,1885
2196,0.3511469043338235,25715
2197,0.45909280577037,11894
2198,0.3014002226876306,645
2199,0.2975245907870786,23429
2200,0.5395072255586832,27879
2201,0.2790827161604376,14861
2202,0.3099542972932017,20538
2203,0.3265196213700098,13928
2204,0.3298419596306042,20231
2205,0.8907146000013308,13001
2206,1.6208544433588123,5198
2207,0.2444500412759348,21082
2208,0.6914291642161887,2390
2209,0.9006490384594701,7259
2210,0.5076984625731048,24987
2211,2.108138867693474,2621
2212,2.554365518444562,940
2213,0.4311888821220954,788
2214,0.298833722393724,24974
2215,0.4791588682012232,18985
2216,0.2944398919324593,23190
2217,0.321522481298233,4015
2218,0.2111097190989334,1410
2219,0.7481151686546281,693
2220,0.6542406771815955,19615
2221,1.0956898703696711,744
2222,0.2747290084804626,4751
2223,0.3648322005360495,23189
2224,1.0000091559545423,2875
2225,0.3509776988647897,27754
2226,0.2132940055403868,8172
2227,0.2550285661789479,1039
2228,0.7240853246902275,2979
2229,0.5402131320721757,22673
2230,0.2186263068251794,30121
2231,0.4315823443434095,26898
2232,0.2987697529514938,25134
2233,0.2807348206662987,17910
2234,0.2663755001002356,8064
2235,0.2950771568158403,14907
2236,0.2100527783847955,10490
2237,0.3832512142740015,19514
2238,0.5465351623718411,1633
2239,0.3995133513097188,4161
2240,0.2811177488213596,945
2241,0.2166075840333251,16333
2242,0.2406870724769626,11405
2243,0.2475694251519439,2153
2244,0.2824112618822222,18775
2245,0.5486480665398501,4034
2246,0.3035376917973817,23228
2247,0.3857751142595544,5815
2248,0.3393474545636725,22134
2249,0.3341185518687543,6501
2250,0.494176042138153,22348
2251,1.3703184619534607,3273
2252,0.3403772317304504,17121
2253,0.3033541312328592,2300
2254,0.7319450013471305,16315
2255,1.4604907361332822,27272
2256,0.6582283860182646,1676
2257,1.1399550973052344,496
2258,0.3032282534594728,1674
2259,0.42877687253048,2046
2260,0.2889828718517088,24489
2261,0.4414247911824311,20205
2262,0.5362159974345351,23943
2263,0.2537246528223949,22781
2264,0.2326714517523423,7392
2265,1.4414734494894004,1884
2266,0.2670297165851605,17237
2267,0.2336625702432693,3314
2268,0.7247879425126483,14652
2269,0.2848589678484328,9237
2270,0.8361408524185273,4826
2271,0.2438402514771727,21651
2272,1.155217162070577,19708
2273,0.3990308806231353,24945
2274,0.2503992265247925,28037
2275,0.7914665787510552,9395
2276,0.8320083230235376,10433
2277,0.3104832746647216,21357
2278,0.6330067306435768,23359
2279,0.4593584542635142,15779
2280,0.2663835990079514,9536
2281,1.3977076394467955,679
2282,0.2145204196848411,23902
2283,1.4725386639616906,15542
2284,0.2035476771452839,10493
2285,0.2691077636851656,29622
2286,0.3923711837428505,26221
2287,0.3053781752826872,4300
2288,0.7068353330408559,2704
2289,0.231378882062704,6056
2290,0.3869917292281949,19603
2291,1.0881854936950568,19105
2292,0.2316893170411957,7110
2293,0.2595256468274606,11840
2294,0.4345185551598927,26763
2295,0.2474258452542684,10523
2296,0.1925119343817837,3341
2297,1.88457467258305,10496
2298,1.1085685015295492,9201
2299,0.4504342690630239,27617
2300,1.0502162493190847,16334
2301,0.4863829509051457,11909
2302,0.2691169788782059,3936
2303,0.5042011849615331,8623
2304,0.3759439208919128,5904
2305,0.3416028339189833,18282
2306,0.6055964769013907,30952
2307,0.2661339189450786,24269
2308,0.2694982136392359,1706
2309,1.6531860556530942,635
2310,0.2825258538401955,23641
2311,0.8124579644269646,15402
2312,0.6724280940970956,7132
2313,1.2347129245859263,7180
2314,0.4127041767919884,3170
2315,0.3423733280228647,18723
2316,0.6697024580949574,22607
2317,0.3207799980716955,11645
2318,0.5964071574686017,24586
2319,0.6452382894589295,23113
2320,0.4766654737324469,328
2321,0.301564358825444,326
2322,0.1833024662821992,4106
2323,1.7021475389623737,27855
2324,0.5816154846337118,10039
2325,0.3805052406071579,9952
2326,0.2968747941057912,6519
2327,0.3005492747900021,2721
2328,0.3382246981406321,23588
2329,0.1958952027612931,25867
2330,0.2872422185497544,4534
2331,0.76216119342778,24471
2332,0.4105618435568876,11575
2333,0.247291535078156,10702
2334,0.5202165537915691,17944
2335,0.2631032295384877,8500
2336,0.2117450644444674,16124
2337,0.2770033396168163,4642
2338,0.408660971369599,973
2339,0.3005878225086942,17427
2340,0.3669727880717432,26025
2341,0.3632254170844067,5347
2342,0.3010533222492494,10740
2343,0.355577571275002,14501
2344,0.3468949937944788,17867
2345,0.8733524328541239,15804
2346,0.3013931219870819,19349
2347,0.2665336996202547,23988
2348,0.2354048288689226,30467
2349,0.5820738281723247,5550
2350,0.3931142736802444,2529
2351,0.2729065723325294,8405
2352,0.1795021612747465,24644
2353,0.587266006646288,26761
2354,0.3357013623374248,4511
2355,0.5738845035445242,955
2356,0.7682317701171479,19722
2357,0.2588097933316825,18765
2358,1.2283404350058875,15401
2359,2.620463171736005,84
2360,0.3381189650699257,25040
2361,2.246285399327536,11444
2362,0.2784030380541156,19742
2363,0.2322981307246097,13618
2364,0.485018272953842,16107
2365,0.3237583424702275,23540
2366,0.3059371299716202,16651
2367,0.5613760110877736,24501
2368,0.3495893535734278,904
2369,0.2271510622527595,24693
2370,0.2644151530349443,8063
2371,0.2642568063662011,9977
2372,0.3322981551328907,26035
2373,0.3035604063317655,20633
2374,0.280695508005177,11723
2375,0.3607069866785951,26292
2376,0.2590413336802142,27410
2377,0.2847392253616952,23377
2378,0.2328773220551917,18919
2379,0.3290168163621728,2281
2380,0.2067345512208813,16206
2381,0.4089827680751151,9884
2382,1.1780813103242542,8614
2383,0.8348288692274859,10169
2384,0.4825736100122374,25660
2385,0.2144471302200903,22226
2386,0.406143471679481,439
2387,0.3892098769956485,18770
2388,0.7136265142984775,20348
2389,1.8916506164842608,23492
2390,0.5046738185993649,26822
2391,0.4217788562925764,8837
2392,0.2485493197699969,2983
2393,0.4132852387975422,25000
2394,0.530357938531763,13356
2395,0.2258400242029226,1722
2396,0.2390922675985814,13619
2397,0.3054183507612307,7845
2398,1.0236144763535533,2834
2399,0.3137178666382947,3088
2400,0.2937567258743161,15286
2401,0.2799725292910645,19562
2402,1.6913257605261989,2632
2403,0.2805020782907836,22058
2404,0.3064517671288708,18196
2405,0.2756664496359266,27219
2406,0.3116246895524227,2828
2407,0.2569161811490029,11567
2408,0.2069667341445868,26060
2409,0.5470823735529596,20292
2410,0.4624893337902898,2113
2411,0.9814641313062392,13355
2412,0.2352278203027365,23690
2413,0.1905455819503181,18413
2414,0.3008494334990759,16393
2415,0.2287416890711422,6945
2416,0.3059971001512557,18001
2417,0.2714816983380002,8582
2418,0.7224041946269023,4885
2419,0.2277812374598137,21792
2420,1.4754718676567542,14817
2421,1.2206070041254653,9080
2422,0.3547099862935821,22960
2423,0.2450492903025574,24964
2424,0.2590778329980987,21338
2425,0.4874023051709163,2412
2426,0.8488787135126143,16434
2427,0.4424094404023488,10640
2428,0.1667550811844861,15530
2429,0.3244089358623509,27698
2430,0.3217546795557865,21991
2431,0.2518782319605026,4218
2432,0.3225676000522913,3615
2433,0.2594043517999462,19506
2434,0.4191073828628111,26607
2435,0.2940950654044986,7519
2436,0.4874398464679387,18793
2437,0.4824179151997474,3750
2438,0.3935293586040974,5978
2439,0.3653477030572601,20473
2440,2.080349411024732,12306
2441,0.2786109666078695,10287
2442,0.264565005752107,18891
2443,0.2812988782990209,16225
2444,0.6673089086476622,29519
2445,0.2685510339391346,16138
2446,0.4140294927003011,8153
2447,0.3576242666862987,18384
2448,0.2826764301352803,20920
2449,0.3217021769769957,6718
2450,0.3334969587415859,24087
2451,0.2038326220990915,26296
2452,0.2525263913234173,12049
2453,0.3336358460002328,20104
2454,0.3376721392699797,17310
2455,0.3115269248605209,16384
2456,0.6061108704146243,19196
2457,0.2772105530772722,8154
2458,0.2762714458728632,17549
2459,2.4758150208403795,7
2460,0.3092109672696255,15298
2461,0.3328392102710568,25821
2462,0.5561809231917998,19848
2463,1.3605253345536608,21664
2464,0.7420681028034796,22507
2465,0.7860792756701867,4440
2466,0.1894903457038806,7707
2467,0.2112987016415662,1563
2468,1.9581735734039856,10517
2469,1.5244049713732488,14
2470,0.2820266008100502,27809
2471,0.5826203243677185,254
2472,0.2585708096540376,10743
2473,0.54181683172959,26836
2474,0.5202352883385661,18418
2475,0.4811848779102013,18623
2476,0.1995697020862573,13282
2477,0.2318933268431574,9245
2478,0.245523151855263,13493
2479,0.4072098262831373,7779
2480,0.3121820087665147,6658
2481,0.4962633902487903,12908
2482,0.8790969275495292,11487
2483,0.3856454995651742,6588
2484,1.898455060656024,25558
2485,0.7417122381583475,567
2486,0.3821016899036236,2267
2487,0.2742720665939731,19936
2488,0.3687654710364855,18175
2489,0.99204843606508,24502
2490,0.2002184804470283,27541
2491,0.3409132776909288,28087
2492,0.2655041692887011,19424
2493,0.2537918377887553,7079
2494,0.306736011844422,15611
2495,0.3110065008440578,5242
2496,0.2857745887777126,15701
2497,0.2419038706051468,15037
2498,0.975107635819764,16386
2499,0.336285661747549,6965
2500,8.01981656047416,21220
2501,2.881225397968167,437
2502,0.5379624342592648,22616
2503,3.0337785777692288,16531
2504,0.8231427387609505,5407
2505,0.2542868127198446,21123
2506,0.2803687670849159,29059
2507,0.3741831141241644,14153
2508,0.2831471602217293,20168
2509,0.268797344436514,21482
2510,0.6414562303942712,23241
2511,0.5321908687359315,21612
2512,0.2898159118987085,14039
2513,0.2547029706948827,4742
2514,0.8671000739843185,590
2515,0.2589255774823348,17517
2516,0.3250355183211618,14004
2517,0.8719484438511801,31178
2518,0.5215617233778163,26659
2519,0.439788966646659,11205
2520,0.2985317879361993,11595
2521,0.6616883964072373,29994
2522,0.3561607759443621,10439
2523,0.2076090034042306,26981
2524,0.2694391064200498,3180
2525,0.2636815225167891,23972
2526,0.3249877434034184,21273
2527,0.2511794168854962,3581
2528,0.2702511852749506,65
2529,0.4274771527812858,2984
2530,1.6398599252408546,866
2531,0.2558978466703044,4031
2532,0.9038531765118784,25955
2533,0.2827932785243237,5722
2534,0.3202568714952066,3260
2535,1.0285239898898584,12606
2536,0.35833294405146,3441
2537,1.170483829338008,18505
2538,0.3204079426278823,14444
2539,0.2493544734507287,22120
2540,1.0512225000543884,16929
2541,0.3902971975351829,58
2542,0.5440168490756689,658
2543,0.1887964258002567,21184
2544,5.598191318443673,61
2545,0.3835659148140979,18479
2546,0.3325444880873288,12032
2547,0.19314499854774,24344
2548,0.3709172302181982,7232
2549,0.4856738965976872,25252
2550,0.3783109437697824,1772
2551,0.8074126569101001,13227
2552,2.0457624234953755,20494
2553,0.1817407104264252,11561
2554,0.3854901963737828,24720
2555,0.4426247075175406,2665
2556,0.3727558859853815,17022
2557,0.3756187307997209,21139
2558,0.3674166954203545,8214
2559,0.3021784236027861,19256
2560,0.2733900662819449,25998
2561,0.4741654879989392,7616
2562,0.2411665677147904,18174
2563,0.44365779008147,19245
2564,0.2048207453941145,17173
2565,0.9669645370591105,875
2566,0.3792530322637226,6413
2567,0.9504868307132812,15744
2568,0.2212097161101351,27089
2569,0.3419594206143905,10839
2570,0.235190690173887,26262
2571,0.452432536413376,7848
2572,0.3195789716821273,22620
2573,0.2754145997546404,17081
2574,0.2365093102487805,4549
2575,0.2292852236460309,7860
2576,0.4120243105384874,2211
2577,0.3011351836310283,985
2578,0.3986731974820914,18341
2579,0.2840805970237789,29310
2580,0.3610703771019939,24195
2581,0.6567247992423014,28238
2582,0.2130765746953175,16779
2583,0.5952485105616514,12081
2584,0.3546771029507842,17464
2585,0.6521026700085213,3713
2586,0.3325769549227128,9469
2587,0.2301855744858027,8441
2588,4.339178032851976,569
2589,0.5594285832231369,22446
2590,0.3404469181507945,4683
2591,1.520893526899889,1472
2592,0.3458086992236983,14219
2593,0.2590340352925438,14967
2594,0.2291295579910849,2732
2595,0.2685502169072886,22227
2596,0.247920689168044,12155
2597,0.7574833168094421,1302
2598,2.255262686083464,24141
2599,1.0726596420292096,12164
2600,0.4074411778460857,24029
2601,0.9212931445162844,25665
2602,0.4789212320399846,13764
2603,0.3085707723654122,15988
2604,0.3120716558913833,15411
2605,0.696329629674927,20247
2606,0.5705871749815771,30468
2607,0.6786348329936818,3455
2608,0.6135728981816627,18600
2609,0.2826100675362944,3555
2610,0.33577977568342,6196
2611,0.7722045029174261,21315
2612,0.2175342042795269,12198
2613,0.3032530798744465,17622
2614,0.255975117820677,24589
2615,0.309801778250923,11047
2616,0.1723553197458194,27886
2617,0.2015289502165599,2321
2618,0.2263723857164385,11796
2619,0.7102281272496883,22432
2620,0.5004218711971915,10288
2621,0.1991402010667735,1406
2622,0.5793462582485928,25076
2623,0.640315459203711,24196
2624,0.3097349868846956,1323
2625,0.3965518080997263,18419
2626,0.1783443202089441,2933
2627,0.4398967162755958,1287
2628,3.0696760371924867,269
2629,0.2579647546008585,7743
2630,0.3663152161080337,1347
2631,0.2502236359097483,25356
2632,0.2385908200741966,9056
2633,0.4413482491764451,18323
2634,1.2498549648401458,26515
2635,0.5696456868631068,2178
2636,0.2672799224654009,2250
2637,0.286994093314703,1866
2638,0.2749380782618992,23523
2639,0.1939693829955107,3428
2640,0.6014902152024997,3337
2641,0.4042423340299589,15431
2642,0.3367216060555591,13385
2643,0.4494945323000159,3682
2644,0.322587796192775,5941
2645,1.1800337264387832,31
2646,0.33931333730129,3447
2647,0.965787187887983,24266
2648,1.067129311462526,19707
2649,0.1728594791084669,23073
2650,0.7550756110590059,3803
2651,0.3283714967956504,1336
2652,0.1888411404036148,23843
2653,0.2400088003172683,1615
2654,0.3414077450842424,2256
2655,0.248098275268274,25238
2656,0.3097868862551014,4237
2657,0.8182279833439129,10174
2658,0.8484368774092864,1559
2659,0.2144236073701437,26728
2660,0.1772585211186642,8571
2661,0.2013158945101813,19812
2662,0.3405624975824901,14313
2663,0.3015025376121391,1880
2664,0.3932935882611812,20154
2665,2.035781005523833,1713
2666,0.3591240836426038,8829
2667,0.4882625866002003,6289
2668,0.401920916145359,14022
2669,0.3164218507785347,25983
2670,0.2511164448391196,11799
2671,0.6739436321696755,7031
2672,0.6540268501605409,2719
2673,0.4886982271987386,22866
2674,1.5105093555632114,5355
2675,0.2359061019716512,27043
2676,0.3505873774427338,3606
2677,0.370344734034438,22670
2678,1.5478043057128852,10283
2679,0.2618778865575158,22675
2680,1.202755619172322,422
2681,0.4863947427868871,17874
2682,0.3413387659034644,3832
2683,0.4641047610540756,17118
2684,0.2634614413380181,20587
2685,0.2984258599599373,1388
2686,0.9542959895489902,11911
2687,0.3700101382748748,19086
2688,0.4860400966287569,9142
2689,0.2573406265800216,6649
2690,0.3543186010416531,592
2691,0.4043881844469524,15938
2692,0.9860925751285212,4198
2693,0.6858395127435168,10292
2694,0.3719543268904943,20816
2695,0.5430375872052817,2244
2696,0.3125561584018476,24199
2697,0.2375391216953198,3391
2698,0.378144297704654,12541
2699,1.113898687575837,21067
2700,0.5162005293202003,16860
2701,0.3105018377292759,23979
2702,0.3834299321036194,10791
2703,0.2734253516261673,13004
2704,1.117811159284131,20
2705,0.309745918135956,634
2706,0.3055286351270171,5659
2707,0.630633312945208,16931
2708,0.5067599751292899,1149
2709,0.2841492034557108,10622
2710,0.2454435815959026,22841
2711,0.3124326076498507,21986
2712,0.5271163406976868,20439
2713,0.8601771505570625,26170
2714,0.2443591520717873,3537
2715,0.3900641241904791,1975
2716,0.2197249628541122,11829
2717,0.6339440553397009,1399
2718,0.4009662459733933,31106
2719,0.2716519191501659,3854
2720,0.2612056527960871,23548
2721,0.3066920660686414,11474
2722,0.2524317337488728,25107
